w1b	w2b	w3b	w4b	l2	l3	l4
4603936	25199105	2630912	34607240	29803041	32433953	67041193
4603936	25199105	2629952	34607240	29803041	32432993	67040233
21119008	266755	2630912	1114320	21385763	24016675	25130995
1441888	25199105	2621588	37757192	26640993	29262581	67019773
1441888	21021184	67843	2621588	22463072	22530915	25152503
1216544	33579328	2622593	4524048	34795872	37418465	41942513
1216544	17923	4524048	2629952	1234467	5758515	8388467
1216544	25408	2622593	4524048	1241952	3864545	8388593
1216544	2622593	4524048	50340160	3839137	8363185	58703345
1216544	2622593	4524048	50356288	3839137	8363185	58719473
1216544	50340865	4735168	10486034	51557409	56292577	66778611
1216544	25169152	35668496	4202689	26385696	62054192	66256881
1216544	8652805	35668496	4202944	9869349	45537845	49740789
1311780	25199105	151682	37757192	26510885	26662567	64419759
17825896	376960	4727809	10486034	18202856	22930665	33416699
17825896	376960	10486034	38275073	18202856	28688890	66963963
1573216	458888	21005313	35668496	2032104	23037417	58705913
1575072	25199105	2490386	37757192	26774177	29264563	67021755
35129376	4179	458888	18875652	35133555	35592443	54468095
35129376	4421	458888	21021184	35133797	35592685	56613869
35129376	20971587	458888	50704	56100963	56559851	56610555
35129376	20971587	458888	2105620	56100963	56559851	58665471
35129376	20971587	272128	2248712	56100963	56373091	58621803
35129376	20971587	2097944	376960	56100963	58198907	58575867
35129376	20971587	376960	2097436	56100963	56477923	58575359
35129376	20971587	376960	10494224	56100963	56477923	66972147
35129376	4457537	2097944	16822400	39586913	41684857	58507257
35129376	4457537	16822400	10486034	39586913	56409313	66895347
35129376	20972609	458888	21250	56101985	56560873	56582123
35129376	20972609	458888	2125840	56101985	56560873	58686713
35129376	20972609	458888	10486034	56101985	56560873	67046907
35129376	20972609	458888	2109712	56101985	56560873	58670585
35129376	20972609	458888	10494224	56101985	56560873	67055097
35129376	20972609	2097944	376960	56101985	58199929	58576889
35129376	20972609	376960	10486034	56101985	56478945	66964979
35129376	2121796	458888	4627	37251172	37710060	37714687
35129376	2121796	458888	25199105	37251172	37710060	62909165
35129376	2121796	458888	16814848	37251172	37710060	54524908
35129376	2121796	458888	16815120	37251172	37710060	54525180
35129376	2121796	458888	20976641	37251172	37710060	58686701
35129376	2121796	458888	21005313	37251172	37710060	58715373
35129376	2121796	266755	25297936	37251172	37517927	62815863
35129376	2121796	25199105	4587784	37251172	62450277	67038061
35129376	2121796	25297936	4460673	37251172	62549108	67009781
35129376	2121796	25297936	4231297	37251172	62549108	66780405
35129376	2121796	20976641	8683664	37251172	58227813	66911477
35129376	17492	458888	16814848	35146868	35605756	52420604
35129376	16814400	458888	17925	51943776	52402664	52420589
35129376	16814400	458888	16903	51943776	52402664	52419567
35129376	16814400	458888	17923	51943776	52402664	52420587
35129376	16814400	458888	2106385	51943776	52402664	54509049
35129376	16814400	458888	6299665	51943776	52402664	58702329
35129376	16814400	458888	2113543	51943776	52402664	54516207
35129376	2105680	458888	16778757	37235056	37693944	54472701
35129376	2105680	458888	21021184	37235056	37693944	58715128
35129376	2228560	4473984	25199105	37357936	41831920	67031025
35129376	4473920	2097944	16822400	39603296	41701240	58523640
35129376	4473920	16822400	10486034	39603296	56425696	66911730
35129376	16908357	376960	10486034	52037733	52414693	62900727
35129376	168001	280068	10486034	35297377	35577445	46063479
35129376	140353	376960	10486034	35269729	35646689	46132723
35129376	164033	280068	10486034	35293409	35573477	46059511
35129376	4350016	263685	10486034	39479392	39743077	50229111
35129376	16941248	2097944	4461569	52070624	54168568	58630137
35129376	16941248	280068	10486034	52070624	52350692	62836726
35129376	16941248	280068	10494224	52070624	52350692	62844916
35129376	16941248	4461569	10486034	52070624	56532193	67018227
35129376	16941248	4461569	10494224	52070624	56532193	67026417
35129376	18874456	263685	4247680	54003832	54267517	58515197
35129376	18874456	266755	4219012	54003832	54270587	58489599
35129376	18874456	266755	4326660	54003832	54270587	58597247
35129376	18874456	376960	4326405	54003832	54380792	58707197
35129376	18874456	376960	4326660	54003832	54380792	58707452
35129376	18874456	327939	4247680	54003832	54331771	58579451
35129376	458888	4219138	25199105	35588264	39807402	65006507
35129376	458888	17925	18882880	35588264	35606189	54489069
35129376	458888	16778757	10486034	35588264	52367021	62853055
35129376	458888	16778757	6299920	35588264	52367021	58666941
35129376	458888	16903	20980032	35588264	35605167	56585199
35129376	458888	17923	18882880	35588264	35606187	54489067
35129376	458888	17923	20980032	35588264	35606187	56586219
35129376	458888	4627	18875652	35588264	35592891	54468543
35129376	458888	4627	18882880	35588264	35592891	54475771
35129376	458888	20995	18875652	35588264	35609259	54484911
35129376	458888	20995	18882880	35588264	35609259	54492139
35129376	458888	25199105	2106640	35588264	60787369	62894009
35129376	458888	25199105	28692	35588264	60787369	60816061
35129376	458888	25199105	21524	35588264	60787369	60808893
35129376	458888	25199105	2125840	35588264	60787369	62913209
35129376	458888	25199105	2105620	35588264	60787369	62892989
35129376	458888	25199105	6299920	35588264	60787369	67087289
35129376	458888	25199105	6316048	35588264	60787369	67103417
35129376	458888	16814848	6299665	35588264	52403112	58702777
35129376	458888	16814848	2105365	35588264	52403112	54508477
35129376	458888	16814848	2113543	35588264	52403112	54516655
35129376	458888	25408	16815120	35588264	35613672	52428792
35129376	458888	25408	20976641	35588264	35613672	56590313
35129376	458888	21021184	2106640	35588264	56609448	58716088
35129376	458888	21021184	2109697	35588264	56609448	58719145
35129376	458888	21021184	2105665	35588264	56609448	58715113
35129376	458888	21021184	10486034	35588264	56609448	67095482
35129376	458888	21021184	2105620	35588264	56609448	58715068
35129376	458888	21021184	10494224	35588264	56609448	67103672
35129376	458888	16815120	2113543	35588264	52403384	54516927
35129376	458888	2106385	20992002	35588264	37694649	58686651
35129376	458888	50704	18882880	35588264	35638968	54521848
35129376	458888	16789569	10486034	35588264	52377833	62863867
35129376	458888	20976641	10486034	35588264	56564905	67050939
35129376	458888	20976641	10494224	35588264	56564905	67059129
35129376	458888	16782341	10486034	35588264	52370605	62856639
35129376	458888	6299665	16811268	35588264	41887929	58699197
35129376	458888	2105665	20992002	35588264	37693929	58685931
35129376	458888	2105873	16811268	35588264	37694137	54505405
35129376	458888	2138129	20992002	35588264	37726393	58718395
35129376	458888	21005313	10486034	35588264	56593577	67079611
35129376	458888	54273	10486034	35588264	35642537	46128571
35129376	458888	53266	18875652	35588264	35641530	54517182
35129376	458888	57857	10486034	35588264	35646121	46132155
35129376	458888	57857	18875652	35588264	35646121	54521773
35129376	458888	21028864	10486034	35588264	56617128	67103162
35129376	458888	10486034	20997120	35588264	46074298	67071418
35129376	458888	10494224	20992002	35588264	46082488	67074490
35129376	263685	16822400	10486034	35393061	52215461	62701495
35129376	263685	10486034	4247680	35393061	45879095	50126775
35129376	16778757	4440	376960	51908133	51912573	52289533
35129376	16778757	376960	10486034	51908133	52285093	62771127
35129376	16778757	376960	10494224	51908133	52285093	62779317
35129376	16778757	376960	4333888	51908133	52285093	56618981
35129376	4627	376960	18875652	35134003	35510963	54386615
35129376	266755	25297936	4202944	35396131	60694067	64897011
35129376	266755	25297936	4202884	35396131	60694067	64896951
35129376	266755	18882880	4326420	35396131	54279011	58605431
35129376	25199105	140368	4214916	60328481	60468849	64683765
35129376	25199105	2490386	4202944	60328481	62818867	67021811
35129376	2097944	20976641	376960	37227320	58203961	58580921
35129376	280068	16822400	10486034	35409444	52231844	62717878
35129376	280068	10486034	4202689	35409444	45895478	50098167
35129376	16789569	376960	10486034	51918945	52295905	62781939
35129376	20976641	376960	10486034	56106017	56482977	66969011
35129376	20976641	376960	10494224	56106017	56482977	66977201
35129376	16782341	376960	10486034	51911717	52288677	62774711
35129376	376960	21103617	10486034	35506336	56609953	67095987
35129376	376960	10486034	4326405	35506336	45992370	50318775
35129376	376960	10486034	4333633	35506336	45992370	50326003
35129376	376960	18882880	4326420	35506336	54389216	58715636
1052728	20971587	2630912	376960	22024315	24655227	25032187
1052728	16778757	376960	2629952	17831485	18208445	20838397
1577008	2121796	458888	25199105	3698804	4157692	29356797
1056880	458888	25199105	4719876	1515768	26714873	31434749
1073248	458888	25199105	4719876	1532136	26731241	31451117
1073248	458888	20976641	10486034	1532136	22508777	32994811
1057060	20971587	458888	35668496	22028647	22487535	58156031
1057328	20971587	458888	8929540	22028915	22487803	31417343
17835040	458888	34099201	10486034	18293928	52393129	62879163
51511328	2121796	266755	4197520	53633124	53899879	58097399
51511328	2121796	562192	67843	53633124	54195316	54263159
51511328	2121796	8683538	4718729	53633124	62316662	67035391
51511328	3141	376960	10486034	51514469	51891429	62377463
51511328	17923	4524048	2629952	51529251	56053299	58683251
51511328	20995	2630912	4524048	51532323	54163235	58687283
51511328	20995	4524048	2629952	51532323	56056371	58686323
51511328	266755	2630912	8439936	51778083	54408995	62848931
51511328	21250	2622593	4524048	51532578	54155171	58679219
51511328	280068	4726849	10486034	51791396	56518245	67004279
51511328	4214916	8683538	2629952	55726244	64409782	67039734
51511328	376960	4726849	10486034	51888288	56615137	67101171
51511328	376960	4727809	10486034	51888288	56616097	67102131
5767201	16814400	458888	35668496	22581601	23040489	58708985
5767201	458888	10486034	50356288	6226089	16712123	67068411
34603064	20971587	2630912	376960	55574651	58205563	58582523
34603064	2121796	266755	25169152	36724860	36991615	62160767
34603064	2121796	25199105	787840	36724860	61923965	62711805
34603064	2121796	25199105	4457856	36724860	61923965	66381821
34603064	16812224	266755	4326660	51415288	51682043	56008703
34603064	16941248	266755	2630912	51544312	51811067	54441979
34603064	4473984	25199105	2629952	39077048	64276153	66906105
34603064	16778757	376960	2629952	51381821	51758781	54388733
34603064	25199105	2629952	4476930	59802169	62432121	66909051
34603064	20976641	376960	2629952	55579705	55956665	58586617
34605344	2121796	458888	25199105	36727140	37186028	62385133
34605344	2121796	458888	16815120	36727140	37186028	54001148
3393	458888	21021184	35139584	462281	21483465	56623049
2115649	458888	17830402	4719876	2574537	20404939	25124815
2115649	458888	17863168	4719876	2574537	20437705	25157581
2115649	562192	1507456	37757192	2677841	4185297	41942489
4179	458888	20990464	2630912	463067	21453531	24084443
4179	458888	21021184	35130368	463067	21484251	56614619
4179	458888	21021184	2630912	463067	21484251	24115163
266307	16909840	8439936	37757192	17176147	25616083	63373275
266307	21021184	34218000	1115396	21287491	55505491	56620887
266307	21021184	1115396	2623512	21287491	22402887	25026399
266307	1089576	4719876	35668496	1355883	6075759	41744255
266307	8964096	1115396	19005488	9230403	10345799	29351287
4421	458888	21021184	35130368	463309	21484493	56614861
4421	458888	21021184	34604050	463309	21484493	56088543
4421	458888	1614848	35668496	463309	2078157	37746653
1577025	458888	21021184	10486034	2035913	23057097	33543131
1577025	458888	25169152	35668496	2035913	27205065	62873561
1577025	458888	44288	35668496	2035913	2080201	37748697
8305	458888	17830402	4719876	467193	18297595	23017471
8305	458888	17863168	4719876	467193	18330361	23050237
16908361	35130368	376960	10486034	52038729	52415689	62901723
1581121	458888	25169152	35668496	2040009	27209161	62877657
2099281	458888	21021184	35139584	2558169	23579353	58718937
2099281	458888	17830402	4719876	2558169	20388571	25108447
2099281	458888	17830402	4728064	2558169	20388571	25116635
2099281	458888	17863168	4719876	2558169	20421337	25141213
2637889	458888	1054464	25176080	3096777	4151241	29327321
2637889	458888	9474064	50341120	3096777	12570841	62911961
20971587	458888	536836	35668496	21430475	21967311	57635807
20971587	458888	1069572	10488080	21430475	22500047	32988127
20971587	458888	1069572	10494224	21430475	22500047	32994271
20971587	458888	562192	9445664	21430475	21992667	31438331
20971587	458888	35130368	10494224	21430475	56560843	67055067
20971587	458888	50704	35139584	21430475	21481179	56620763
20971587	458888	1049892	35668496	21430475	22480367	58148863
20971587	458888	2630912	9474064	21430475	24061387	33535451
20971587	458888	9474304	35668496	21430475	30904779	66573275
20971587	458888	1577248	35668496	21430475	23007723	58676219
20971587	458888	1054464	8964096	21430475	22484939	31449035
20971587	458888	1578240	35668496	21430475	23008715	58677211
20971587	458888	1579012	35668496	21430475	23009487	58677983
20971587	458888	35139584	8440064	21430475	56570059	65010123
20971587	458888	35139584	35860	21430475	56570059	56605919
20971587	458888	35139584	52228	21430475	56570059	56622287
20971587	458888	44288	35668496	21430475	21474763	57143259
20971587	458888	8964096	3158272	21430475	30394571	33552843
20971587	458888	1084420	35668496	21430475	22514895	58183391
20971587	458888	1092608	35668496	21430475	22523083	58191579
20971587	458888	1613828	35668496	21430475	23044303	58712799
20971587	458888	1614848	35668496	21430475	23045323	58713819
20971587	458888	1606912	35668496	21430475	23037387	58705883
20971587	458888	9445664	35668496	21430475	30876139	66544635
20971587	458888	9449728	35668496	21430475	30880203	66548699
20971587	272128	8964096	34607240	21243715	30207811	64815051
20971587	2097944	35130368	376960	23069531	58199899	58576859
20971587	2097944	35139584	376960	23069531	58209115	58586075
20971587	280068	35139584	10488080	21251655	56391239	66879319
20971587	280068	10488080	34607240	21251655	31739735	66346975
20971587	9437720	2630912	376960	30409307	33040219	33417179
20971587	35130368	8392984	376960	56101955	64494939	64871899
20971587	35130368	2248712	8683664	56101955	58350667	67034331
20971587	35130368	376960	10494224	56101955	56478915	66973139
20971587	35139584	376960	2097436	56111171	56488131	58585567
20971587	1089576	9175424	35668496	22061163	31236587	66905083
