w1	w2	l2
672772	2367512	3040284
672772	10488080	11160852
672772	10486034	11158806
672772	10494224	11166996
672772	3408064	4080836
672772	20971608	21644380
672772	37757192	38429964
672772	5242968	5915740
672772	21241864	21914636
672772	25176080	25848852
672772	25171984	25844756
672772	17895440	18568212
672772	42205201	42877973
672772	34607240	35280012
672772	33825088	34497860
672772	50597904	51270676
672772	50344192	51016964
672784	13664257	14337041
672784	3408064	4080848
672784	34607240	35280024
708608	3155969	3864577
708608	13639681	14348289
708608	34604035	35312643
708608	34603090	35311698
708608	34604050	35312658
708608	10488080	11196688
708608	10486034	11194642
708608	18875652	19584260
708608	2097449	2806057
708608	18884864	19593472
708608	10494224	11202832
708608	2099333	2807941
708608	3408064	4116672
708608	4195617	4904225
708608	37756945	38465553
708608	4197760	4906368
708608	5246080	5954688
708608	4464904	5173512
708608	20979976	21688584
708608	37757192	38465800
708608	37757200	38465808
708608	21241864	21950472
708608	8389893	9098501
708608	42205201	42913809
708608	33556868	34265476
708608	33825028	34533636
708608	50340100	51048708
708608	33825088	34533696
708608	50340160	51048768
708608	50341120	51049728
680960	13664257	14345217
680960	18880513	19561473
680960	2396161	3077121
680960	3151888	3832848
680960	10488080	11169040
680960	2099333	2780293
680960	3408064	4089024
680960	4200592	4881552
680960	5279872	5960832
680960	25171984	25852944
680960	17895440	18576400
680960	42205201	42886161
680960	34607240	35288200
680960	33556868	34237828
3817472	4195617	8013089
3817472	37756945	41574417
3817472	4229249	8046721
3817472	4229264	8046736
3817472	20980096	24797568
3817472	4458760	8276232
3817472	37757192	41574664
3817472	37757200	41574672
3817472	25176080	28993552
3817472	8389893	12207365
3817472	50331928	54149400
3817472	33556868	37374340
3817472	50340100	54157572
3817472	50341120	54158592
3817472	50597904	54415376
1704964	2101513	3806477
1704964	18880513	20585477
1704964	2396161	4101125
1704964	2367553	4072517
1704964	35668496	37373460
1704964	2367512	4072476
1704964	10488080	12193044
1704964	10486034	12190998
1704964	23068944	24773908
1704964	2097449	3802413
1704964	2109712	3814676
1704964	6309904	8014868
1704964	37756945	39461909
1704964	4200592	5905556
1704964	37757192	39462156
1704964	37757200	39462164
1704964	38011152	39716116
1704964	4476930	6181894
1704964	20992002	22696966
1704964	6316048	8021012
1704964	21241864	22946828
1704964	25176080	26881044
1704964	42205201	43910165
1704964	33562945	35267909
1704964	33825088	35530052
1704964	50340160	52045124
1704964	33575170	35280134
1704964	33579017	35283981
1704964	37765392	39470356
1704964	50356288	52061252
1704964	50597904	52302868
18481160	35668496	54149656
18481160	10486034	28967194
18481160	4195728	22676888
18481160	33574915	52056075
18481160	33556868	52038028
18481160	33575170	52056330
1740800	2100481	3841281
1740800	6293521	8034321
1740800	2099465	3840265
1740800	35668496	37409296
1740800	2367512	4108312
1740800	10488080	12228880
1740800	10486034	12226834
1740800	18875652	20616452
1740800	2105624	3846424
1740800	6299920	8040720
1740800	18884864	20625664
1740800	10494224	12235024
1740800	2113543	3854343
1740800	6309904	8050704
1740800	4195617	5936417
1740800	4464664	6205464
1740800	20979736	22720536
1740800	4197760	5938560
1740800	4464904	6205704
1740800	20979976	22720776
1740800	37757192	39497992
1740800	20982016	22722816
1740800	6291736	8032536
1740800	38011152	39751952
1740800	4213761	5954561
1740800	21241864	22982664
1740800	25176065	26916865
1740800	25192448	26933248
1740800	33556868	35297668
1740800	33579268	35320068
1740800	50341120	52081920
1713152	6293521	8006673
1713152	18880513	20593665
1713152	2396161	4109313
1713152	35668496	37381648
1713152	23068944	24782096
1713152	6291481	8004633
1713152	4200577	5913729
1713152	4200592	5913744
1713152	6291736	8004888
1713152	4476930	6190082
1713152	20992002	22705154
1713152	25171984	26885136
1713152	42205201	43918353
1713152	37765392	39478544
17698816	9445664	27144480
17698816	13639681	31338497
17698816	34604035	52302851
17698816	34603090	52301906
17698816	34604050	52302866
17698816	2097436	19796252
17698816	35668496	53367312
17698816	10488080	28186896
17698816	10486034	28184850
17698816	10494224	28193040
17698816	2099333	19798149
17698816	6291481	23990297
17698816	12591121	30289937
17698816	4202644	21901460
17698816	4203649	21902465
17698816	4197520	21896336
17698816	4197760	21896576
17698816	5246080	22944896
17698816	4202884	21901700
17698816	37757192	55456008
17698816	6316048	24014864
17698816	8397061	26095877
17698816	33556868	51255684
17698816	34684944	52383760
787480	18880513	19667993
787480	10617089	11404569
787480	2244928	3032408
787480	2228545	3016025
787480	35799296	36586776
787480	35799041	36586521
787480	4200577	4988057
787480	4202944	4990424
787480	5279872	6067352
787480	25176065	25963545
787480	25192448	25979928
787480	33574915	34362395
787480	33556868	34344348
787480	33575170	34362650
787480	50356288	51143768
787480	50336004	51123484
787480	50344192	51131672
1573186	2396161	3969347
1573186	35668496	37241682
1573186	2114569	3687755
1573186	6701056	8274242
1573186	4472841	6046027
1573186	20997120	22570306
1573186	21282816	22856002
1573186	21120000	22693186
1573186	21123072	22696258
1573186	6316048	7889234
1573186	4362241	5935427
1574146	6293521	7867667
1574146	18880513	20454659
1574146	2396161	3970307
1574146	2367553	3941699
1574146	19005488	20579634
1574146	35668496	37242642
1574146	6309904	7884050
1574146	6701056	8275202
1574146	12845073	14419219
1574146	4229264	5803410
1574146	21119104	22693250
1574146	20987913	22562059
1574146	4474888	6049034
1574146	6316048	7890194
1574146	23199760	24773906
1574146	20971545	22545691
1574146	20987928	22562074
1574146	50356288	51930434
18351108	6293521	24644629
18351108	2396161	20747269
18351108	2367553	20718661
18351108	2277377	20628485
18351108	10617089	28968197
18351108	2359377	20710485
18351108	35668496	54019604
18351108	10486034	28837142
18351108	2097449	20448557
18351108	6299920	24651028
18351108	10494224	28845332
18351108	35799296	54150404
18351108	35799041	54150149
18351108	6309904	24661012
18351108	6438928	24790036
18351108	6701056	25052164
18351108	37756945	56108053
18351108	12591121	30942229
18351108	37757192	56108300
18351108	37757200	56108308
18351108	38011152	56362260
18351108	4210776	22561884
18351108	6316048	24667156
18351108	42205201	60556309
18351108	33575170	51926278
18351108	33704192	52055300
18351108	37765392	56116500
1720328	50341120	52061448
1581089	35668496	37249585
1581089	10486034	12067123
1581089	33575170	35156259
1581089	50336004	51917093
1607936	35668496	37276432
1607936	23199760	24807696
1577224	35668496	37245720
1577224	23199760	24776984
1577224	25176080	26753304
1577224	42205201	43782425
1577224	33571969	35149193
1577224	50356288	51933512
1724416	37757192	39481608
1724416	50341120	52065536
1581061	35668496	37249557
1581061	10486034	12067095
1581061	4476930	6057991
1581061	20992002	22573063
1597504	10486034	12083538
1597504	18875652	20473156
1597504	37880065	39477569
1597504	4326420	5923924
1606672	10617089	12223761
1606672	2097449	3704121
1606672	2114305	3720977
1606672	18875137	20481809
1606672	35799296	37405968
1606672	2375938	3982610
1606672	2113543	3720215
1606672	35799041	37405713
1606672	37757192	39363864
1606672	20992002	22598674
1606672	4343816	5950488
1606672	33947681	35554353
1606672	33825088	35431760
1606672	33837312	35443984
1606672	50356288	51962960
1606672	50336004	51942676
1606912	6293521	7900433
1606912	18880513	20487425
1606912	19005488	20612400
1606912	35668496	37275408
1606912	2490386	4097298
1606912	19005458	20612370
1606912	2113543	3720455
1606912	6309904	7916816
1606912	6438928	8045840
1606912	20987913	22594825
1606912	4474888	6081800
1606912	20992002	22598914
1606912	4343816	5950728
1606912	6316048	7922960
1606912	23199760	24806672
1606912	42205201	43812113
1606912	50356288	51963200
1606912	50597904	52204816
1720322	4195617	5915939
1720322	4229264	5949586
1720322	37757192	39477514
1720322	50336004	52056326
18481184	35668496	54149680
18481184	10486034	28967218
18481184	2134273	20615457
18481184	10494224	28975408
18481184	2113543	20594727
18481184	2114569	20595753
18481184	12591121	31072305
18481184	4202633	22683817
18481184	4202689	22683873
18481184	4195728	22676912
18481184	4194691	22675875
18481184	37757192	56238376
18481184	8389893	26871077
18481184	33571969	52053153
18481216	35668496	54149712
18481216	10486034	28967250
18481216	2099333	20580549
18481216	2114569	20595785
18481216	12591121	31072337
18481216	4460816	22942032
18481216	4195728	22676944
18481216	4460928	22942144
18481216	37757192	56238408
18481216	37757200	56238416
18481216	38011152	56492368
18481216	8389893	26871109
18481216	42205201	60686417
18481216	37765392	56246608
20578304	4456737	25035041
20578304	37756945	58335249
20578304	12591121	33169425
20578304	4194768	24773072
20578304	4202644	24780948
20578304	4200577	24778881
20578304	4229249	24807553
20578304	4231297	24809601
20578304	4202689	24780993
20578304	4197520	24775824
20578304	4200592	24778896
20578304	4229264	24807568
20578304	4194691	24772995
20578304	4456840	25035144
20578304	4456896	25035200
20578304	4197760	24776064
20578304	4458880	25037184
20578304	4247680	24825984
20578304	4458760	25037064
20578304	4196673	24774977
20578304	37757192	58335496
20578304	37757200	58335504
20578304	38011152	58589456
20578304	8397076	28975380
20578304	33574915	54153219
20578304	42205201	62783505
20578304	33556868	54135172
20578304	33571969	54150273
20578304	33575170	54153474
20578304	33579017	54157321
20578304	33841168	54419472
20578304	37765392	58343696
18612352	10617089	29229441
18612352	35668496	54280848
18612352	10486034	29098386
18612352	35799296	54411648
18612352	35799041	54411393
18612352	6309904	24922256
18612352	37757192	56369544
18612352	33575170	52187522
18613248	10617089	29230337
18613248	35668496	54281744
18613248	10486034	29099282
18613248	10494224	29107472
18613248	35799296	54412544
18613248	35799041	54412289
18613248	6309904	24923152
18613248	4194616	22807864
18613248	37757192	56370440
18613248	37757200	56370448
18613248	6316048	24929296
18613248	33556868	52170116
18613248	33575170	52188418
18613248	37765392	56378640
35129345	2097436	37226781
35129345	10486034	45615379
35129345	18875652	54004997
35129345	19005704	54135049
35129345	23068944	58198289
35129345	6299920	41429265
35129345	2121992	37251337
35129345	10494224	45623569
35129345	2375938	37505283
35129345	6701056	41830401
35129345	18882880	54012225
35129345	4195716	39325061
35129345	4456840	39586185
35129345	4202944	39332289
35129345	4247680	39377025
35129345	20979976	56109321
35129345	6291736	41421081
35129345	6422800	41552145
35129345	6316048	41445393
35129345	4326420	39455765
35129345	4326660	39456005
35129345	4342800	39472145
35129345	25297160	60426505
35129345	25559296	60688641
4720657	34607240	39327897
4726849	1081610	5808459
4726849	17989636	22716485
4726849	34604050	39330899
4726849	19005488	23732337
4726849	35668496	40395345
4726849	3151888	7878737
4726849	2490386	7217235
4726849	19005458	23732307
4726849	10488080	15214929
4726849	10486034	15212883
4726849	2492672	7219521
4726849	35799296	40526145
4726849	3166216	7893065
4726849	3162244	7889093
4726849	3166212	7893061
4726849	25171984	29898833
4726849	17895440	22622289
4726849	34607240	39334089
4726849	33575170	38302019
4726849	34684944	39411793
4726849	50597904	55324753
4726849	50336004	55062853
4727809	1081610	5809419
4727809	19005488	23733297
4727809	35668496	40396305
4727809	3151888	7879697
4727809	2490386	7218195
4727809	19005458	23733267
4727809	10488080	15215889
4727809	10486034	15213843
4727809	19005704	23733513
4727809	2492672	7220481
4727809	35799296	40527105
4727809	2375938	7103747
4727809	3166216	7894025
4727809	3162192	7890001
4727809	3164224	7892033
4727809	3166212	7894021
4727809	9570320	14298129
4727809	25171984	29899793
4727809	25297160	30024969
4727809	51396624	56124433
4727809	34607240	39335049
4727809	33575170	38302979
4727809	34684944	39412753
4727809	50597904	55325713
4727809	50336004	55063813
4718673	3166212	7884885
4718673	34607240	39325913
4718673	50341120	55059793
4718673	50336004	55054677
4719633	9461762	14181395
4719633	35799296	40518929
4719633	3166216	7885849
4719633	3164224	7883857
4719633	3166212	7885845
4719633	3408064	8127697
4719633	34607240	39326873
4719633	33575170	38294803
4720912	1061377	5782289
4720912	3408064	8128976
4720912	34607240	39328152
4882448	9461762	14344210
4882448	9445664	14328112
4882448	1061377	5943825
4882448	34604035	39486483
4882448	18880513	23762961
4882448	2367553	7250001
4882448	18875652	23758100
4882448	2097449	6979897
4882448	2114305	6996753
4882448	18884864	23767312
4882448	2099333	6981781
4882448	2113543	6995991
4882448	2114569	6997017
4882448	3164224	8046672
4882448	3166212	8048660
4882448	3408064	8290512
4882448	18882880	23765328
4882448	8389893	13272341
4882448	8397061	13279509
4882448	25176065	30058513
4882448	25192448	30074896
4882448	33574915	38457363
4882448	34607240	39489688
4882448	33556868	38439316
4882448	33825028	38707476
4882448	33825088	38707536
4882448	50340160	55222608
4882448	50341120	55223568
4882448	33571969	38454417
4882448	33575170	38457618
4882448	50356288	55238736
4882448	50336004	55218452
4718868	18880513	23599381
4718868	34607240	39326108
4718868	50356288	55075156
4719876	3155969	7875845
4719876	1331202	6051078
4719876	9461762	14181638
4719876	1073224	5793100
4719876	1056824	5776700
4719876	9445520	14165396
4719876	9447425	14167301
4719876	1089616	5809492
4719876	1089560	5809436
4719876	17860640	22580516
4719876	3147793	7867669
4719876	34603090	39322966
4719876	3145809	7865685
4719876	3407937	8127813
4719876	18880513	23600389
4719876	2396161	7116037
4719876	19005449	23725325
4719876	19005488	23725364
4719876	35668496	40388372
4719876	3151888	7871764
4719876	2367512	7087388
4719876	2490386	7210262
4719876	19005458	23725334
4719876	3166216	7886092
4719876	3170312	7890188
4719876	3162192	7882068
4719876	3164224	7884100
4719876	35799041	40518917
4719876	3408064	8127940
4719876	25176080	29895956
4719876	25171984	29891860
4719876	25192448	29912324
4719876	19939344	24659220
4719876	17895440	22615316
4719876	33574915	38294791
4719876	33562649	38282525
4719876	42205201	46925077
4719876	34865170	39585046
4719876	34607240	39327116
4719876	33579017	38298893
4719876	34684944	39404820
4719876	50356288	55076164
4719876	50597904	55317780
4849936	34607240	39457176
4981056	9461762	14442818
4981056	1061377	6042433
4981056	17989636	22970692
4981056	34604035	39585091
4981056	34604050	39585106
4981056	3162117	8143173
4981056	18880513	23861569
4981056	19005449	23986505
